Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-03-28T04:00:00.000Z,30.556359376,30.6904222764,28.2872246515,28.4709396362,207264200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-03-31T04:00:00.000Z,27.1700397044,28.6149375412,26.3358716858,28.4510822296,213709000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-01T04:00:00.000Z,28.1432341572,29.290215618,27.616913291,29.1064987183,194196400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-02T04:00:00.000Z,27.8999349167,30.3875436896,27.8502828258,29.7569522858,246174800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-03T04:00:00.000Z,26.0329880307,26.7281286516,24.8810421231,24.9753818512,280231400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-04T04:00:00.000Z,22.835343354,23.2275993747,20.372560899,20.4023532867,516053400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-07T04:00:00.000Z,18.2474218889,23.2524299447,17.378497037,20.4818000793,791455200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-08T04:00:00.000Z,22.5374251118,23.2424964666,18.4212039767,19.314956665,502295400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-09T04:00:00.000Z,19.2454433522,26.5195864556,19.2305481037,26.1223640442,713864000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-10T04:00:00.000Z,24.1710051862,24.4987138886,20.6406875907,22.909822464,563385400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-11T04:00:00.000Z,22.6764553263,24.3646529572,22.1551007884,24.1213550568,358585800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-14T04:00:00.000Z,25.7698284318,25.844306566,23.8681234765,24.6278114319,294861400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-15T04:00:00.000Z,24.8065635536,25.4272241824,24.4242363791,24.7221546173,209340200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-16T04:00:00.000Z,23.2524281608,23.8383299877,21.4301677692,22.4877738953,269148800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-17T04:00:00.000Z,22.8849970268,22.9843030986,22.0210366643,22.4232254028,202191600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-21T04:00:00.000Z,21.534440426,21.6685033478,19.9803075912,20.7846832275,229539400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-22T04:00:00.000Z,21.5791266232,22.8303785816,21.4003760728,22.3735733032,260222800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-23T04:00:00.000Z,24.4490605768,25.2385408514,23.6496495063,23.8581905365,303995400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-24T04:00:00.000Z,24.2007985492,25.9585078999,24.1014924761,25.8889942169,240615400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-25T04:00:00.000Z,25.8393412811,26.8472934398,25.5612846642,26.7430229187,226103200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-28T04:00:00.000Z,26.8224696831,27.1303168215,25.6407313278,26.7231636047,191356800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-29T04:00:00.000Z,26.3358702657,27.3934745335,26.2315997425,27.2445163727,169808000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-04-30T04:00:00.000Z,25.7996189835,27.5176070442,24.9853125914,27.2494831085,268446600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-01T04:00:00.000Z,28.5801794707,29.2405613521,28.1184078412,28.187921524,205481600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-02T04:00:00.000Z,29.1164281339,29.8860468559,28.813545475,29.5086860657,195097800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-05T04:00:00.000Z,28.7489987236,29.5434435056,28.6496926523,28.9972629547,138579000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-06T04:00:00.000Z,27.8353875177,28.8185136895,27.5920877269,28.1730270386,165885800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-07T04:00:00.000Z,28.2822605948,28.9277472133,27.3537529061,28.5007343292,207867200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-08T04:00:00.000Z,29.3944858406,30.1442429979,28.6298315413,29.3497982025,197621600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-09T04:00:00.000Z,29.6924025324,29.9257715226,28.9625069595,29.2802848816,146818800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-05-12T04:00:00.000Z,32.6963982138,32.8503246118,31.7033412974,32.8254966736,202490000,0.0,0.0,0.0,TQQQ,NA,NA,USD
